,industry_category,stock_id,stock_name,type,date
1506,電子工業,3321,同泰,twse,2023-12-04
1507,電子零組件業,3321,同泰,twse,2023-12-04
1508,電子零組件業,3322,建舜電,tpex,2023-12-04
1509,電腦及週邊設備業,3323,加百裕,tpex,2023-12-04
1510,其他電子類,3324,雙鴻,tpex,2023-12-04
1511,電腦及週邊設備業,3325,旭品,tpex,2023-12-04
1512,電子零組件業,3332,幸康,tpex,2023-12-04
1513,電子工業,3338,泰碩,twse,2023-12-04
1514,電子零組件業,3338,泰碩,twse,2023-12-04
1515,光電業,3339,泰谷,tpex,2023-12-04
1516,汽車工業,3346,麗清,twse,2023-12-04
1517,電腦及週邊設備業,3349,寶德,tpex,2023-12-04
1518,電子零組件業,3354,律勝,tpex,2023-12-04
1519,光電業,3356,奇偶,twse,2023-12-04
1520,電子工業,3356,奇偶,twse,2023-12-04
1521,電子零組件業,3357,臺慶科,tpex,2023-12-04
1522,電子通路業,3360,尚立,tpex,2023-12-04
1523,光電業,3362,先進光,tpex,2023-12-04
1524,通信網路業,3363,上詮,tpex,2023-12-04
1525,其他電子業,3367,英華達,twse,2023-12-04
1526,電子工業,3367,英華達,twse,2023-12-04
1527,半導體業,3372,典範,tpex,2023-12-04
1528,其他電子類,3373,熱映,tpex,2023-12-04
1529,半導體業,3374,精材,tpex,2023-12-04
1530,電子工業,3376,新日興,twse,2023-12-04
1531,電子零組件業,3376,新日興,twse,2023-12-04
1532,電機機械,3379,彬台,tpex,2023-12-04
1533,通信網路業,3380,明泰,twse,2023-12-04
1534,電子工業,3380,明泰,twse,2023-12-04
1535,光電業,3383,新世紀,twse,2023-12-04
1536,電子工業,3383,新世紀,twse,2023-12-04
1537,電子零組件業,3388,崇越電,tpex,2023-12-04
1538,電子零組件業,3390,旭軟,tpex,2023-12-04
1539,其他電子類,3402,漢科,tpex,2023-12-04
1540,光電業,3406,玉晶光,twse,2023-12-04
1541,電子工業,3406,玉晶光,twse,2023-12-04
1542,半導體業,3413,京鼎,twse,2023-12-04
1543,電子工業,3413,京鼎,twse,2023-12-04
1544,電子工業,3416,融程電,twse,2023-12-04
1545,電腦及週邊設備業,3416,融程電,twse,2023-12-04
1546,通信網路業,3419,譁裕,twse,2023-12-04
1547,電子工業,3419,譁裕,twse,2023-12-04
1548,電機機械,3426,台興,tpex,2023-12-04
1549,化學工業,3430,奇鈦科,tpex,2023-12-04
1550,電子工業,3432,台端,twse,2023-12-04
1551,電子零組件業,3432,台端,twse,2023-12-04
1552,光電業,3434,哲固,tpex,2023-12-04
1553,光電業,3437,榮創,twse,2023-12-04
1554,電子工業,3437,榮創,twse,2023-12-04
1555,半導體業,3438,類比科,tpex,2023-12-04
1556,光電業,3441,聯一光,tpex,2023-12-04
1557,半導體業,3443,創意,twse,2023-12-04
1558,電子工業,3443,創意,twse,2023-12-04
1559,電子通路業,3444,利機,tpex,2023-12-04
1560,通信網路業,3447,展達,twse,2023-12-04
1561,電子工業,3447,展達,twse,2023-12-04
1562,其他電子業,3450,聯鈞,twse,2021-06-01
1563,半導體業,3450,聯鈞,twse,2023-12-04
1564,電子工業,3450,聯鈞,twse,2023-12-04
1565,光電業,3454,晶睿,twse,2023-12-04
1566,電子工業,3454,晶睿,twse,2023-12-04
1567,光電業,3455,由田,tpex,2023-12-04
1568,電子零組件業,3465,進泰電子,tpex,2023-12-04
1569,通信網路業,3466,德晉,tpex,2023-12-04
1570,半導體業,3474,華亞科,twse,2023-12-04
1571,電子工業,3474,華亞科,twse,2023-12-04
1572,電腦及週邊設備業,3479,安勤,tpex,2023-12-04
1573,光電業,3481,群創,twse,2023-12-04
1574,電子工業,3481,群創,twse,2023-12-04
1575,電腦及週邊設備業,3483,力致,tpex,2023-12-04
1576,電子零組件業,3484,崧騰,tpex,2023-12-04
1577,建材營造,3489,森寶,tpex,2023-12-04
1578,光電業,3490,單井,tpex,2023-12-04
1579,通信網路業,3491,昇達科,tpex,2023-12-04
1580,電子零組件業,3492,長盛,tpex,2023-12-04
1581,電子工業,3494,誠研,twse,2023-12-04
1582,電腦及週邊設備業,3494,誠研,twse,2023-12-04
1583,其他電子類,3498,陽程,tpex,2023-12-04
1584,通信網路業,3499,環天科,tpex,2023-12-04
1585,電子工業,3501,維熹,twse,2023-12-04
1586,電子零組件業,3501,維熹,twse,2023-12-04
1587,光電業,3504,揚明光,twse,2023-12-04
1588,電子工業,3504,揚明光,twse,2023-12-04
1589,其他電子類,3508,位速,tpex,2023-12-04
1590,電子零組件業,3511,矽瑪,tpex,2023-12-04
1591,建材營造,3512,皇龍,tpex,2023-12-04
1592,電子零組件業,3512,皇龍,tpex,2022-06-03
1593,光電業,3514,昱晶,twse,2023-12-04
1594,電子工業,3514,昱晶,twse,2023-12-04
1595,電子工業,3515,華擎,twse,2023-12-04
1596,電腦及週邊設備業,3515,華擎,twse,2023-12-04
1597,光電業,3516,亞帝歐,tpex,2023-12-04
1598,其他電子業,3518,柏騰,twse,2023-12-04
1599,電子工業,3518,柏騰,twse,2023-12-04
1600,半導體業,3519,綠能,twse,2023-12-04
1601,電子工業,3519,綠能,twse,2023-12-04
1602,電子零組件業,3520,華盈,tpex,2023-12-04
1603,電腦及週邊設備業,3521,鴻翊,tpex,2023-12-04
1604,觀光事業,3522,御頂,tpex,2023-06-29
1605,觀光餐旅,3522,御頂,tpex,2023-12-04
1606,光電業,3523,迎輝,tpex,2023-12-04
1607,電子零組件業,3526,凡甲,tpex,2023-12-04
1608,半導體業,3527,聚積,tpex,2023-12-04
1609,電子工業,3528,安馳,twse,2023-12-04
1610,電子通路業,3528,安馳,twse,2023-12-04
1611,半導體業,3529,力旺,tpex,2023-12-04
1612,半導體業,3530,晶相光,twse,2023-12-04
1613,電子工業,3530,晶相光,twse,2023-12-04
1614,光電業,3531,先益,tpex,2023-12-04
1615,半導體業,3532,台勝科,twse,2023-12-04
1616,電子工業,3532,台勝科,twse,2023-12-04
1617,電子工業,3533,嘉澤,twse,2023-12-04
1618,電子零組件業,3533,嘉澤,twse,2023-12-04
1619,半導體業,3534,雷凌,twse,2023-12-04
1620,電子工業,3534,雷凌,twse,2023-12-04
1621,光電業,3535,晶彩科,twse,2023-12-04
1622,電子工業,3535,晶彩科,twse,2023-12-04
1623,半導體業,3536,誠創,twse,2023-12-04
1624,電子工業,3536,誠創,twse,2023-12-04
1625,電子零組件業,3537,堡達,tpex,2023-12-04
1626,電腦及週邊設備業,3540,曜越,tpex,2023-12-04
1627,其他電子類,3541,西柏,tpex,2023-12-04
1628,光電業,3543,州巧,twse,2023-12-04
1629,電子工業,3543,州巧,twse,2023-12-04
1630,半導體業,3545,敦泰,twse,2023-12-04
1631,電子工業,3545,敦泰,twse,2023-12-04
1632,文化創意業,3546,宇峻,tpex,2023-12-04
1633,電子零組件業,3548,兆利,tpex,2023-12-04
1634,電子工業,3550,聯穎,twse,2023-12-04
1635,電子零組件業,3550,聯穎,twse,2023-12-04
1636,其他電子類,3551,世禾,tpex,2023-07-05
1637,綠能環保類,3551,世禾,tpex,2023-12-04
1638,其他電子類,3552,同致,tpex,2023-12-04
1639,半導體業,3555,博士旺,tpex,2023-12-04
1640,半導體業,3556,禾瑞亞,tpex,2023-12-04
1641,其他,3557,嘉威,twse,2023-06-30
1642,居家生活,3557,嘉威,twse,2023-12-04
1643,通信網路業,3558,神準,tpex,2023-12-04
1644,半導體業,3559,全智科,twse,2023-12-04
1645,電子工業,3559,全智科,twse,2023-12-04
1646,光電業,3561,昇陽光電,twse,2023-12-04
1647,電子工業,3561,昇陽光電,twse,2023-12-04
1648,光電業,3563,牧德,twse,2023-12-04
1649,電子工業,3563,牧德,twse,2023-12-04
1650,通信網路業,3564,其陽,tpex,2023-12-04
1651,半導體業,3567,逸昌,tpex,2023-12-04
1652,資訊服務業,3570,大塚,tpex,2023-12-04
1653,光電業,3573,穎台,twse,2023-12-04
1654,電子工業,3573,穎台,twse,2023-12-04
1655,光電業,3576,聯合再生,twse,2023-12-04
1656,電子工業,3576,聯合再生,twse,2023-12-04
1657,電腦及週邊設備業,3577,泓格,tpex,2023-12-04
1658,半導體業,3579,尚志,twse,2023-12-04
1659,電子工業,3579,尚志,twse,2023-12-04
1660,其他電子類,3580,友威科,tpex,2023-12-04
1661,半導體業,3581,博磊,tpex,2023-12-04
1662,半導體業,3583,辛耘,twse,2023-12-04
1663,電子工業,3583,辛耘,twse,2023-12-04
1664,光電業,3584,介面,twse,2023-12-04
1665,電子工業,3584,介面,twse,2023-12-04
1666,其他電子類,3587,閎康,tpex,2023-12-04
1667,半導體業,3588,通嘉,twse,2023-12-04
1668,電子工業,3588,通嘉,twse,2023-12-04
1669,光電業,3591,艾笛森,twse,2023-12-04
1670,電子工業,3591,艾笛森,twse,2023-12-04
1671,半導體業,3592,瑞鼎,twse,2023-12-04
1672,電子工業,3592,瑞鼎,twse,2023-12-04
1673,電子工業,3593,力銘,twse,2023-12-04
1674,電子零組件業,3593,力銘,twse,2023-12-04
1675,電腦及週邊設備業,3594,磐儀,tpex,2023-12-04
1676,通信網路業,3596,智易,twse,2023-12-04
1677,電子工業,3596,智易,twse,2023-12-04
1678,電子零組件業,3597,映興,tpex,2023-12-04
1679,半導體業,3598,奕力,twse,2023-12-04
1680,電子工業,3598,奕力,twse,2023-12-04
1681,光電業,3599,旺能,twse,2023-12-04
1682,電子工業,3599,旺能,twse,2023-12-04
1683,電子工業,3605,宏致,twse,2023-12-04
1684,電子零組件業,3605,宏致,twse,2023-12-04
1685,電子工業,3607,谷崧,twse,2023-12-04
1686,電子零組件業,3607,谷崧,twse,2023-12-04
1687,電子零組件業,3609,三一東林,tpex,2023-12-04
1688,電腦及週邊設備業,3611,鼎翰,tpex,2023-12-04
1689,半導體業,3614,誠致,twse,2023-12-04
1690,電子工業,3614,誠致,twse,2023-12-04
1691,光電業,3615,安可,tpex,2023-12-04
1692,其他電子業,3617,碩天,twse,2023-12-04
1693,電子工業,3617,碩天,twse,2023-12-04
1694,光電業,3622,洋華,twse,2023-12-04
1695,電子工業,3622,洋華,twse,2023-12-04
1696,光電業,3623,富晶通,tpex,2023-12-04
1697,電子零組件業,3624,光頡,tpex,2023-12-04
1698,電腦及週邊設備業,3625,西勝,tpex,2023-12-04
1699,其他電子類,3628,盈正,tpex,2023-12-04
1700,光電業,3629,地心引力,tpex,2020-06-03
1701,文化創意業,3629,地心引力,tpex,2023-12-04
1702,光電業,3630,新鉅科,tpex,2023-12-04
1703,電子零組件業,3631,晟楠,tpex,2023-12-04
1704,通信網路業,3632,研勤,tpex,2023-12-04
1705,半導體業,3638,F-IML,twse,2023-12-04
1706,電子工業,3638,F-IML,twse,2023-12-04
1707,其他電子類,3642,駿熠電,tpex,2022-11-19
1708,電子工業,3645,達邁,twse,2023-12-04
1709,電子零組件業,3645,達邁,twse,2023-12-04
1710,電子零組件業,3646,艾恩特,tpex,2023-12-04
1711,電子工業,3652,精聯,twse,2023-12-04
1712,電腦及週邊設備業,3652,精聯,tpex,2022-09-23
1713,電腦及週邊設備業,3652,精聯,twse,2023-12-04
1714,電子工業,3653,健策,twse,2023-12-04
1715,電子零組件業,3653,健策,twse,2023-12-04
1716,半導體業,3661,世芯-KY,twse,2023-12-04
1717,電子工業,3661,世芯-KY,twse,2023-12-04
1718,其他電子類,3663,鑫科,tpex,2023-12-04
1719,通信網路業,3664,安瑞-KY,tpex,2023-12-04
1720,其他電子業,3665,貿聯-KY,twse,2023-12-04
1721,電子工業,3665,貿聯-KY,twse,2023-12-04
1722,光電業,3666,光耀,tpex,2023-12-04
1723,光電業,3669,圓展,twse,2021-06-01
1724,通信網路業,3669,圓展,twse,2023-12-04
1725,電子工業,3669,圓展,twse,2023-12-04
1726,通信網路業,3672,康聯訊,tpex,2023-12-04
1727,光電業,3673,TPK-KY,twse,2023-12-04
1728,電子工業,3673,TPK-KY,twse,2023-12-04
1729,半導體業,3675,德微,tpex,2023-12-04
1730,電子工業,3679,新至陞,twse,2023-12-04
1731,電子零組件業,3679,新至陞,twse,2023-12-04
1732,半導體業,3680,家登,tpex,2023-12-04
1733,通信網路業,3682,亞太電,twse,2023-12-04
1734,電子工業,3682,亞太電,twse,2023-12-04
1735,通信網路業,3684,榮昌,tpex,2023-12-04
1736,光電業,3685,元創精密,tpex,2021-06-12
1737,電機機械,3685,元創精密,tpex,2023-12-04
1738,半導體業,3686,達能,twse,2023-12-04
1739,電子工業,3686,達能,twse,2023-12-04
1740,數位雲端類,3687,歐買尬,tpex,2023-12-04
1741,文化創意業,3687,歐買尬,tpex,2020-06-03
1742,電子商務業,3687,歐買尬,tpex,2023-06-29
1743,電子零組件業,3689,湧德,tpex,2023-12-04
1744,光電業,3691,碩禾,tpex,2023-12-04
1745,電腦及週邊設備業,3693,營邦,tpex,2023-12-04
1746,通信網路業,3694,海華,twse,2023-12-04
1747,電子工業,3694,海華,twse,2023-12-04
1748,半導體業,3697,F-晨星,twse,2023-12-04
1749,電子工業,3697,F-晨星,twse,2023-12-04
1750,光電業,3698,隆達,twse,2023-12-04
1751,電子工業,3698,隆達,twse,2023-12-04
1752,電子工業,3701,大眾控,twse,2023-12-04
1753,電腦及週邊設備業,3701,大眾控,twse,2023-12-04
1754,電子工業,3702,大聯大,twse,2023-12-04
1755,電子通路業,3702,大聯大,twse,2023-12-04
1756,電子工業,3702A,大聯大甲特,twse,2023-12-04
1757,電子通路業,3702A,大聯大甲特,twse,2023-12-04
1758,建材營造,3703,欣陸,twse,2023-12-04
1759,通信網路業,3704,合勤控,twse,2023-12-04
1760,電子工業,3704,合勤控,twse,2023-12-04
1761,化學生技醫療,3705,永信,twse,2023-12-04
1762,生技醫療業,3705,永信,twse,2023-12-04
1763,電子工業,3706,神達,twse,2023-12-04
1764,電腦及週邊設備業,3706,神達,twse,2023-12-04
1765,半導體業,3707,漢磊,tpex,2023-12-04
1766,化學工業,3708,上緯投控,twse,2023-06-30
1767,化學生技醫療,3708,上緯投控,twse,2023-06-30
1768,綠能環保,3708,上緯投控,twse,2023-12-04
1769,電腦及週邊設備業,3709,鑫聯大投控,tpex,2023-12-04
1770,電子零組件業,3710,連展投控,tpex,2023-12-04
1771,半導體業,3711,日月光投控,twse,2023-12-04
1772,電子工業,3711,日月光投控,twse,2023-12-04
1773,電子工業,3712,永崴投控,twse,2023-12-04
1774,電腦及週邊設備業,3712,永崴投控,twse,2023-12-04
1775,光電業,3713,新晶投控,tpex,2023-07-05
1776,綠能環保類,3713,新晶投控,tpex,2023-12-04
1777,光電業,3714,富采,twse,2023-12-04
1778,電子工業,3714,富采,twse,2023-12-04
1779,電子工業,3715,定穎投控,twse,2023-12-04
1780,電子零組件業,3715,定穎投控,twse,2023-12-04
1781,生技醫療業,4102,永日,tpex,2023-12-04
1782,化學生技醫療,4104,佳醫,twse,2023-12-04
1783,生技醫療業,4104,佳醫,twse,2023-12-04
1784,生技醫療業,4105,東洋,tpex,2023-12-04
1785,化學生技醫療,4106,雃博,twse,2023-12-04
1786,生技醫療業,4106,雃博,twse,2023-12-04
1787,生技醫療業,4107,邦特,tpex,2023-12-04
1788,化學生技醫療,4108,懷特,twse,2023-12-04
1789,生技醫療業,4108,懷特,twse,2023-12-04
1790,生技醫療業,4109,加捷生醫,tpex,2023-12-04
1791,生技醫療業,4111,濟生,tpex,2023-12-04
1792,建材營造,4113,聯上,tpex,2023-12-04
1793,生技醫療業,4114,健喬,tpex,2023-12-04
1794,生技醫療業,4116,明基醫,tpex,2023-12-04
1795,化學生技醫療,4119,旭富,twse,2023-12-04
1796,生技醫療業,4119,旭富,twse,2023-12-04
1797,生技醫療業,4120,友華,tpex,2023-12-04
1798,生技醫療業,4121,優盛,tpex,2023-12-04
1799,生技醫療業,4123,晟德,tpex,2023-12-04
1800,生技醫療業,4126,太醫,tpex,2023-12-04
1801,生技醫療業,4127,天良,tpex,2023-12-04
1802,生技醫療業,4128,中天,tpex,2023-12-04
1803,生技醫療業,4129,聯合,tpex,2023-12-04
1804,生技醫療業,4129A,聯合甲特,tpex,2023-08-10
1805,生技醫療業,4130,健亞,tpex,2023-12-04
1806,生技醫療業,4131,浩泰,tpex,2023-12-04
1807,化學生技醫療,4133,亞諾法,twse,2023-12-04
1808,生技醫療業,4133,亞諾法,twse,2023-12-04
1809,化學生技醫療,4137,麗豐-KY,twse,2023-12-04
1810,生技醫療業,4137,麗豐-KY,twse,2023-12-04
1811,生技醫療業,4138,曜亞,tpex,2023-12-04
1812,生技醫療業,4139,馬光-KY,tpex,2023-12-04
1813,化學生技醫療,4141,龍燈-KY,twse,2023-12-04
1814,生技醫療業,4141,龍燈-KY,twse,2023-12-04
1815,化學生技醫療,4142,國光生,twse,2023-12-04
1816,生技醫療業,4142,國光生,twse,2023-12-04
1817,化學生技醫療,4144,康聯-KY,twse,2023-12-04
1818,生技醫療業,4144,康聯-KY,twse,2023-12-04
1819,生技醫療業,4147,中裕,tpex,2023-12-04
1820,化學生技醫療,4148,全宇生技-KY,twse,2023-12-04
1821,生技醫療業,4148,全宇生技-KY,twse,2023-12-04
1822,生技醫療業,4152,台微體,tpex,2021-10-02
1823,生技醫療業,4153,鈺緯,tpex,2023-12-04
1824,其他,4154,樂威科-KY,tpex,2023-12-04
1825,生技醫療業,4154,樂威科-KY,tpex,2023-07-05
1826,化學生技醫療,4155,訊映,twse,2023-12-04
1827,生技醫療業,4155,訊映,twse,2023-12-04
1828,生技醫療業,4157,太景*-KY,tpex,2023-12-04
1829,生技醫療業,4160,訊聯基因,tpex,2023-12-04
1830,生技醫療業,4161,聿新科,tpex,2023-12-04
1831,生技醫療業,4162,智擎,tpex,2023-12-04
1832,生技醫療業,4163,鐿鈦,tpex,2023-12-04
1833,化學生技醫療,4164,承業醫,twse,2023-12-04
1834,生技醫療業,4164,承業醫,twse,2023-12-04
1835,生技醫療業,4167,松瑞藥,tpex,2023-12-04
1836,生技醫療業,4168,醣聯,tpex,2023-12-04
1837,農業科技業,4171,瑞基,tpex,2023-12-04
1838,生技醫療業,4173,久裕,tpex,2023-12-04
1839,生技醫療業,4174,浩鼎,tpex,2023-12-04
1840,生技醫療業,4175,杏一,tpex,2023-12-04
1841,生技醫療業,4183,福永生技,tpex,2023-12-04
1842,生技醫療業,4188,安克,tpex,2023-12-04
1843,化學生技醫療,4190,佐登-KY,twse,2023-12-04
1844,生技醫療業,4190,佐登-KY,twse,2023-12-04
1845,生技醫療業,4192,杏國,tpex,2023-12-04
